3210,admin,"Shirur_Annapur_Saradwadi_Tardobachiwadi_Kardilwad,Shirur,705",7-14-2023,2:59:22 PM
3211,admin,"Kale,Mawal,391",7-14-2023,3:11:50 PM
3212,admin,"Patharwadi,Purandar,281",7-14-2023,3:23:27 PM
3213,admin,"Vadeshwar,Mawal,257",7-14-2023,3:25:07 PM
3214,admin,"Pabal,Shirur,1171",7-14-2023,3:35:21 PM
3215,admin,"Pabal,Shirur,15",7-14-2023,3:56:37 PM
3216,admin,"Karmoli,Mulshi,56",7-14-2023,3:59:37 PM
3217,admin,"Takave Kh.,Mawal,22",7-14-2023,4:03:09 PM
3218,admin,"Takave Bk.,Mawal,50",7-14-2023,4:03:30 PM
3219,admin,"Bhukum,Mulshi,129",7-14-2023,4:04:59 PM
3220,admin,"Pirangut,Mulshi,617",7-14-2023,4:05:50 PM
3221,admin,"Dingrajwadi,Shirur,221",7-14-2023,4:07:23 PM
3222,admin,"Bhukum,Mulshi,714",7-14-2023,4:07:49 PM
3223,admin,"Bhukum,Mulshi,714",7-14-2023,4:07:50 PM
3224,admin,"Bhukum,Mulshi,714",7-14-2023,4:07:51 PM
3225,admin,"Bhukum,Mulshi,714",7-14-2023,4:07:57 PM
3226,admin,"Bhukum,Mulshi,713",7-14-2023,4:08:09 PM
3227,admin,"Bhukum,Mulshi,1082",7-14-2023,4:09:17 PM
